Football;
1932;
Division Nationale (1932-1972) Division 1 (1972-2002);
FFFA (1932-1939)[Note 1] LFP (Depuis 1945)[Note 2];
80;
Annuelle;
 France[Note 3];
20 clubs;
Professionnel;
lfp.fr;
1er niveau;
Ligue 2;
Paris Saint-Germain;
AS Saint-Étienne (10 titres);
Delio Onnis (299 buts);
Mickaël Landreau (618 matchs);

1932-1933 : O. lillois 1933-1934 : FC Sète 1934-1935 : FC Sochaux 1935-1936 : RC Paris 1936-1937 : O. Marseille 1937-1938 : FC Sochaux 1938-1939 : FC Sète;

1945-1946 : Lille OSC 1946-1947 : CO Roubaix-Tourcoing 1947-1948 : O. Marseille 1948-1949 : Stade de Reims 1949-1950 : Gir. Bordeaux 1950-1951 : OGC Nice 1951-1952 : OGC Nice;

1952-1953 : Stade de Reims 1953-1954 : Lille OSC 1954-1955 : Stade de Reims 1955-1956 : OGC Nice 1956-1957 : AS Saint-Étienne 1957-1958 : Stade de Reims 1958-1959 : OGC Nice 1959-1960 : Stade de Reims 1960-1961 : AS Monaco 1961-1962 : Stade de Reims 1962-1963 : AS Monaco;

1963-1964 : AS Saint-Étienne 1964-1965 : FC Nantes 1965-1966 : FC Nantes 1966-1967 : AS Saint-Étienne 1967-1968 : AS Saint-Étienne 1968-1969 : AS Saint-Étienne 1969-1970 : AS Saint-Étienne 1970-1971 : O. Marseille 1971-1972 : O. Marseille 1972-1973 : FC Nantes 1973-1974 : AS Saint-Étienne 1974-1975 : AS Saint-Étienne 1975-1976 : AS Saint-Étienne 1976-1977 : FC Nantes 1977-1978 : AS Monaco 1978-1979 : RC Strasbourg 1979-1980 : FC Nantes 1980-1981 : AS Saint-Étienne 1981-1982 : AS Monaco 1982-1983 : FC Nantes;

1983-1984 : Gir. Bordeaux 1984-1985 : Gir. Bordeaux 1985-1986 : Paris SG 1986-1987 : Gir. Bordeaux 1987-1988 : AS Monaco 1988-1989 : O. Marseille 1989-1990 : O. Marseille 1990-1991 : O. Marseille 1991-1992 : O. Marseille 1992-1993 : non attribué[Note 5];

1993-1994 : Paris SG 1994-1995 : FC Nantes 1995-1996 : AJ Auxerre 1996-1997 : AS Monaco 1997-1998 : RC Lens 1998-1999 : Gir. Bordeaux 1999-2000 : AS Monaco 2000-2001 : FC Nantes;

2001-2002 : Olympique lyonnais 2002-2003 : Olympique lyonnais 2003-2004 : Olympique lyonnais 2004-2005 : Olympique lyonnais 2005-2006 : Olympique lyonnais 2006-2007 : Olympique lyonnais 2007-2008 : Olympique lyonnais;

2008-2009 : Gir. Bordeaux 2009-2010 : O. Marseille 2010-2011 : Lille OSC 2011-2012 : Montpellier HSC;

2012-2013 : Paris SG 2013-2014 : Paris SG 2014-2015 : Paris SG 2015-2016 : Paris SG 2016-2017 : AS Monaco 2017-2018 : Paris SG;

AS Saint-Étienne;Ligue 1;10;1957, 1964, 1967, 1968, 1969, 1970, 1974, 1975, 1976, 1981;
Olympique de Marseille;Ligue 1;9;1937, 1948, 1971, 1972, 1989, 1990, 1991, 1992, 2010;
AS Monaco;Ligue 1;8;1961, 1963, 1978, 1982, 1988, 1997, 2000, 2017;
FC Nantes;Ligue 1;8;1965, 1966, 1973, 1977, 1980, 1983, 1995, 2001;
Paris Saint-Germain;Ligue 1;7;1986, 1994, 2013, 2014, 2015, 2016, 2018;
Olympique lyonnais;Ligue 1;7;2002, 2003, 2004, 2005, 2006, 2007, 2008;
Girondins de Bordeaux;Ligue 1;6;1950, 1984, 1985, 1987, 1999, 2009;
Stade de Reims;Ligue 1;6;1949, 1953, 1955, 1958, 1960, 1962;
OGC Nice;Ligue 1;4;1951, 1952, 1956, 1959;
Lille OSC;Ligue 1;3;1946, 1954, 2011;
FC Sète;National 2;2;1934, 1939;
FC Sochaux-Montbéliard;Ligue 2;2;1935, 1938;
Montpellier HSC;Ligue 1;1;2012;
RC Lens;Ligue 2;1;1998;
AJ Auxerre;Ligue 2;1;1996;
RC Strasbourg;Ligue 1;1;1979;
CO Roubaix-Tourcoing;Disparu;1;1947;
RC Paris;National 3;1;1936;
Olympique lillois;Disparu;1;1933;

1;Olympique de Marseille;69;2436;
2;Girondins de Bordeaux;66;2402;
3;AS Saint-Étienne;66;2390;
4;FC Sochaux-Montbéliard;66;2368;
5;Stade rennais;62;2194;
6;AS Monaco;60;2190;
7;Olympique lyonnais;60;2186;
8;OGC Nice;60;2162;
9;FC Metz;60;2156;
10;Lille OSC;59;2148;

1;Delio Onnis;299;
2;Bernard Lacombe;255;
3;Hervé Revelli;216;
4;Roger Courtois;210;
5;Thadée Cisowski;206;

1;Mickaël Landreau;618;
2;Jean-Luc Ettori;602;
3;Dominique Dropsy;596;
4;Dominique Baratelli;593;
5;Alain Giresse;586;

1;Guy Roux;1980-2007;894;375;258;261;41,95%;
2;Abdelkader Firoud;1955-1982;782;323;195;264;41,30%;
3;Albert Batteux;1950-1979;655;367;131;157;56,03 %;
4;José Arribas;1963-1982;654;275;196;196;42,05 %;
5;Louis Dugauguez;1955-1974;603;219;163;221;36,32 %;

2;4;8;6;14;16;15;16;18;

19;17;18;23;20;18;15;14;9;10;

8;6;8;10;11;15;14;10;11;

6;4;5;2;3;4;

4;5;4;5;

5;6;5;


1;1;=;Espagne;23,000;20,214;23,928;20,142;19,714;106,998;4;-;-;-;-;-;2;-;-;1;-;-;
2;3;+1;Angleterre;16,785;13,571;14,250;14,928;20,071;79,605;4;-;-;-;-;-;2;-;-;1;-;-;
3;4;+1;Italie;14,166;19,000;11,500;14,250;17,333;76,249;4;-;-;-;-;-;2;-;-;1;-;-;
