Client;License;First stable release;Latest stable release;
Date;Version;
Akregator;GNU GPL;?;?;1.6.5 (August 15, 2010);
Amarok;GNU GPL;?;?;2.9 (March 7, 2018; 9 months ago (2018-03-07)) [±];
AOL Explorer;Freeware;June, 2005;1.0;1.5 (May 10, 2006);
Avant;Freeware;August, 2004;?;2018 build 7 (September 19, 2018; 2 months ago (2018-09-19)[1]) [±];
Awasu;Proprietary;February, 2003;1.0;3.1 (April 26, 2017);
BlogBridge;GNU GPL;?;?;6.7;
Bloglines;Proprietary;?;?;Merged with NetVibes;
Canto;GNU GPL;January 14, 2009;0.6.0;0.7.10 (July 27, 2010);
Claws Mail;GNU GPL;January, 2005;1.0.0;3.17.1 (August 26, 2018; 3 months ago (2018-08-26)[2]) [±];
CommaFeed;Apache License;?;?;?;
Cooliris;?;?;?;?;
Digg Reader;Proprietary;?;?;Discontinued on March 26, 2018;
Feed Viewer;Proprietary;April, 2006;1.0;31 (September 12, 2014);
FeedDemon;Proprietary;?;?;4.5.0.0 (Final release on June 19, 2013)[3];
Feedly;Proprietary;2008;?;(web site, continuous updates);
Feedreader;Proprietary;?;?;3.14 (April 20, 2009[4]);
Flipboard;Proprietary;?;?;;
Flock;Freeware;November 2, 2007;1.0;3.5.3.4641 (February 1, 2011; 7 years ago (2011-02-01)) [±];
Gnus;GNU GPL;February 1, 1988[5];?;;
Google Reader;Proprietary;September 17, 2007;2.0;Discontinued on July 1, 2013[6];
IBM Lotus Notes;Proprietary;1989;1.0;9.0.1 (October 29, 2013; 5 years ago (2013-10-29)) [±];
Inoreader;Proprietary;?;?;(web site, continuous updates)[7];
iTunes;Proprietary freeware;?;?;12.9.2 (December 5, 2018; 8 days ago (2018-12-05)) [±];
Juice;GNU GPL;?;?;2.2;
K-Meleon;GNU GPL;November 26, 2000;0.2;75.1 (September 19, 2015; 3 years ago (2015-09-19)[8]) [±];
Kazehakase;GNU GPL;January 29, 2003;?;0.5.8 (September 29, 2009; 9 years ago (2009-09-29)) [±];
