;Trident;Tasman;Gecko;WebKit;KHTML;Presto;
Exception DOMException;
code;DOM1;5.0[t 1];?;1.0;?;?;1.0;
Interface DOMStringList;
length;DOM3;6.0[t 2];No;1.6;No;?;2.0;
contains();?;
item();?;
Interface NameList;
length;DOM3;No;No;1.6;No;No;No;
getName();
getNamespaceURI();
contains();
containsNS();
Interface DOMImplementationList;
length;DOM3;No;No;No;No;No;No;
item();
Interface DOMImplementationSource;
getDOMImplementation();DOM3;No;No;No;No;No;No;
getDOMImplementationList();
Interface DOMImplementation;
hasFeature();DOM1;6.0;?;1.0;Yes;?;1.0;
createDocumentType();DOM2;9.0[t 3];No;?;1.0;
createDocument();?;
getFeature();DOM3;No;No;No;?;1.0;
Interface DocumentFragment;
(no properties);DOM1;6.0;No;1.0;?;?;1.0;
Interface Document;
doctype;DOM1;9.0;Yes;Partial;Yes;?;1.0;
createElement();4.0;1.0;?;
createTextNode();5.0;?;
createAttribute();6.0;?;
documentElement;5.0;?;
getElementsByTagName();?;
implementation;6.0;?;
createDocumentFragment();No;?;
createComment();?;
createCDATASection();9.0[t 3];?;
createProcessingInstruction();?;1.7;?;
createEntityReference();No;?;No [1];?;No;
importNode();DOM2;9.0[t 3];No;1.0;Yes;?;1.0;
createElementNS();?;
createAttributeNS();?;
getElementsByTagNameNS();?;
getElementById();8.0;Yes;?;2.1;
adoptNode();DOM3;9.0[t 3];No;1.7;Yes;?;2.0;
inputEncoding;No;?;No;
xmlEncoding;?;
xmlStandalone;?;
xmlVersion;?;
domConfig;No;No;?;
strictErrorChecking;1.7;?;
documentURI;?;
normalizeDocument();?;
renameNode();?;
Interface Node;
nodeName;DOM1;5.0;Yes;1.0;Yes;?;1.0;
nodeValue;?;
nodeType;?;
parentNode;?;
childNodes;?;
firstChild;?;
lastChild;?;
previousSibling;?;
nextSibling;?;
attributes;?;
cloneNode();?;
insertBefore();Partial;?;
replaceChild();?;
removeChild();?;
appendChild();?;
ownerDocument;6.0;1.9;?;
hasChildNodes();1.0;?;
namespaceURI;DOM2;5.0;Yes;1.0;Yes;?;1.0;
prefix;?;
localName;?;
isSupported();9.0[t 3];?;
hasAttributes();?;
isSameNode();DOM3;9.0;No;1.8;Yes;?;2.1;
compareDocumentPosition();9.0[t 3];1.7;4.2.4;
baseURI;No;?;Yes;
textContent;9.0[t 3];?;2.0;
lookupPrefix();?;
isDefaultNamespace();?;
lookupNamespaceURI();?;
getFeature();No;?;
setUserData();?;No;
getUserData();?;
isEqualNode();9.0[t 3];1.9;?;2.7;
Interface NodeList;
length;DOM1;5.0;Yes;1.0;Yes;?;1.0;
item();?;
Interface NamedNodeMap;
length;DOM1;5.0;Yes;1.0;Yes;?;1.0;
getNamedItem();?;
setNamedItem();?;
removeNamedItem();?;
item();?;
getNamedItemNS();DOM2;9.0[t 3];No;1.0;Yes;?;1.0;
setNamedItemNS();?;
removeNamedItemNS();?;
Interface CharacterData;
data;DOM1;4.0;Yes;1.0;Yes;?;1.0;
length;?;
substringData();?;
appendData();?;
insertData();?;
deleteData();?;
replaceData();?;
Interface Attr;
name;DOM1;6.0;?;1.0;Yes;Yes;1.0;
value;?;
specified;Incorrect;Incorrect;1.9.1;Yes;Yes;
ownerElement;DOM2;9.0[t 3];?;1.0;Yes;Yes;1.0;
schemaTypeInfo;DOM3;No;No;No;No;?;No;
isId;1.9;No;
Interface Element;
tagName;DOM1;4.0;Yes;1.0;Yes;Yes;1.0;
getElementsByTagName();
getAttribute();8.0;
setAttribute();
removeAttribute();
getAttributeNode();6.0;
setAttributeNode();9.0[t 3];
removeAttributeNode();
normalize();No;?;
getAttributeNS();DOM2;9.0[t 3];Yes;1.0;Yes;?;1.0;
setAttributeNS();?;
removeAttributeNS();?;
getAttributeNodeNS();?;
setAttributeNodeNS();?;
getElementsByTagNameNS();No;?;
hasAttribute();Yes;?;
hasAttributeNS();?;
schemaTypeInfo;DOM3;No;No;No;No;?;No;
setIdAttribute();?;
setIdAttributeNS();?;
setIdAttributeNode();?;
Interface Text;
splitText();DOM1;9.0[t 3];Yes;1.0;Yes;?;1.0;
isElementContentWhitespace;DOM3;No;No;1.9.1;No;?;Yes;
wholeText;9.0[t 3];?;2.1;
replaceWholeText();?;
Interface Comment;
(no properties);DOM1;6.0;No;1.0;Yes;?;1.0;
Interface TypeInfo;
typeName;DOM3;No;No;No;No;No;No;
typeNamespace;
isDerivedFrom();
Interface UserDataHandler;
handle();DOM3;No;No;No;No;No;No;
Interface DOMError;
severity;DOM3;No;No;No;No;No;2.0;
message;
type;
location;
relatedData;
relatedException;No;
Interface DOMErrorHandler;
handleError();DOM3;No;No;No;No;No;2.0;
Interface DOMLocator;
lineNumber;DOM3;No;No;No;No;No;2.0;
columnNumber;
byteOffset;
utf16Offset;
relatedNode;
uri;
Interface DOMConfiguration;
parameterNames;DOM3;No;No;No;No;?;2.0;
setParameter();?;
getParameter();?;
canSetParameter();?;
