;Trident;EdgeHTML;Gecko;WebKit;Blink;KHTML[n 1];Presto;
Operation mode;Progressive;3.0[n 3];Yes;Yes;85;Yes;Yes;1.0;
Baseline;3.0;
Hierarchical;
Lossless;
