Model;Launch;Code name;Fab (nm);Bus interface;Core config1;Clock speed;Fillrate;Memory;Supported API version;Processing power (GFLOPS);TDP (Watts);Notes;
Core (MHz);Shader (MHz);Memory (MHz);Pixel (GP/s);Texture (GT/s);Size (MB);Bandwidth (GB/s);Bus type;Bus width (bit);Direct3D;OpenGL;
GeForce G 102M;January 8, 2009;MCP79XT;65;Integrated (PCIe 1.0 ×16);16:8:4;450?;1000;800 (system memory);1.8;3.6;Up to 512 from system memory;6.4;DDR2;64;10.0;3.3;48;14;PureVideo HD, CUDA, Hybrid SLI, based on GeForce 9400M G;
GeForce G 103M;January 1, 2009;N10M-GE2(G98);65;PCIe 2.0 ×16;8:8:4;640;1600;1000;2.56;5.12;512;8;DDR2;64;10.0;3.3;38;14;PureVideo HD, CUDA, Hybrid SLI, comparable to the GeForce 9300M GS;
GeForce G 105M;January 8, 2009;N10M-GE1(G98);65;PCIe 2.0 ×16;8:8:4;640;1600;1000 1400;2.56;5.12;512;8 11;GDDR2 GDDR3;64;10.0;3.3;38;14;PureVideo HD, CUDA, Hybrid SLI, comparable to the GeForce 9300M GS;
GeForce G 110M;January 8, 2009;N10M-GE1(G96b);55;PCIe 2.0 ×16;16:8:4;400;1000;1000 1400;1.6;3.2;1024;8 11;DDR2 GDDR3;64;10.0;3.3;48;14;PureVideo HD, CUDA, Hybrid SLI;
GeForce GT 120M;February 11, 2009;N10P-GV1(G96b);55;PCIe 2.0 ×16;32:16:8;500;1250;1000;4;8;1024;16;DDR2;128;10.0;3.3;110;23;PureVideo HD, CUDA, Hybrid SLI, Comparable to the 9500M GT and 9600M GT DDR2 (500/1250/400);
GeForce GT 130M;January 8, 2009;N10P-GE1(G96b);55;PCIe 2.0 ×16;32:16:8;600;1500;1000 1600;4.8;9.6;1024;16 25.6;DDR2 GDDR3;128;10.0;3.3;144;23;PureVideo HD, CUDA, Hybrid SLI, comparable to the 9650M GT;
GeForce GTS 150M;March 3, 2009;N10E-GE1(G94b);55;PCIe 2.0 ×16;64:32:16;400;1000;1600;6.4;12.8;1024;51.2;GDDR3;256;10.0;3.3;192;Unknown;PureVideo HD, CUDA, Hybrid SLI;
GeForce GTS 160M;March 3, 2009;N10E-GS1(G94b);55;PCIe 2.0 ×16;64:32:16;600;1500;1600;9.6;19.2;1024;51.2;GDDR3;256;10.0;3.3;288;60;PureVideo HD, CUDA, Hybrid SLI;
