;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;
2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;1;2;3;4;
Flagship;E-1;E-3;E-5;;
High-end;;;;;;;E-30;;;
Midrange;;;;;;;E-620;;;
;;;;;;;E-600;;;;
;;;E-500;E-510;E-520;;;;
Entry-level;;;E-300;E-330;;E-450;;;;
;;;;E-400;E-410;E-420;;;;;;
