Format;Null;Boolean true;Boolean false;Integer;Floating-point;String;Array;Associative array/Object;
ASN.1 (XML Encoding Rules);<foo />;<foo>true</foo>;<foo>false</foo>;<foo>685230</foo>;<foo>6.8523015e+5</foo>;<foo>A to Z</foo>;<SeqOfUnrelatedDatatypes>
    <isMarried>true</isMarried>
    <hobby />
    <velocity>-42.1e7</velocity>
    <bookname>A to Z</bookname>
    <bookname>We said, "no".</bookname>
</SeqOfUnrelatedDatatypes>;An object (the key is a field name): <person>
    <isMarried>true</isMarried>
    <hobby />
    <height>1.85</height>
    <name>Bob Peterson</name>
</person>
 A data mapping (the key is a data value): <competition>
    <measurement>
        <name>John</name>
        <height>3.14</height>
    </measurement>
    <measurement>
        <name>Jane</name>
        <height>2.718</height>
    </measurement>
</competition>
 a;
Candle Markup;(), "";true;false;685230 -685230;6.8523015e+5;"A to Z" """ A to Z """;(true, (), -42.1e7, "A to Z");_{%342=true A%20to%20Z=(1, 2, 3)} or _{
  _{key=42 value=true}
  _{key="A to Z" value=(1, 2, 3)}
};
CSVb;nulla (or an empty element in the row)a;1a truea;0a falsea;685230 -685230a;6.8523015e+5a;A to Z "We said, ""no"".";true,,-42.1e7,"A to Z";42,1
A to Z,1,2,3;
edn[10];nil;true;false;685230 -685230 685230N;6.8523015e+5 6.8523015e+5M;"A to Z" "We said, \"no\".";[true, nil, -42.1e7, "A to Z"];{"42" true "A to Z" [1, 2, 3]};
Format;Null;Boolean true;Boolean false;Integer;Floating-point;String;Array;Associative array/Object;
Ion;null null.null null.bool null.int null.float null.decimal null.timestamp null.string null.symbol null.blob null.clob null.struct null.list null.sexp;true;false;685230 -685230 0xA74AE 0b111010010101110;6.8523015e5;"A to Z" ''' A to Z ''';[true, null, -42.1e7, "A to Z"];{'42': true, 'A to Z': [1, 2, 3]};
Netstringsc;0:,a 4:null,a;1:1,a 4:true,a;1:0,a 5:false,a;6:685230,a;9:6.8523e+5,a;6:A to Z,;29:4:true,0:,7:-42.1e7,6:A to Z,,;41:9:2:42,1:1,,25:6:A to Z,12:1:1,1:2,1:3,,,,a;
JSON;null;true;false;685230 -685230;6.8523015e+5;"A to Z";[true, null, -42.1e7, "A to Z"];{"42": true, "A to Z": [1, 2, 3]};
OGDL[verification needed];nulla;truea;falsea;685230a;6.8523015e+5a;"A to Z" 'A to Z' NoSpaces;true
null
-42.1e7
"A to Z" (true, null, -42.1e7, "A to Z");42
  true
"A to Z"
  1
  2
  3 42
  true
"A to Z", (1, 2, 3);
Format;Null;Boolean true;Boolean false;Integer;Floating-point;String;Array;Associative array/Object;
OpenDDL;ref {null};bool {true};bool {false};int32 {685230} int32 {0x74AE} int32 {0b111010010101110};float {6.8523015e+5};string {"A to Z"};Homogeneous array: int32 {1, 2, 3, 4, 5} Heterogeneous array: array
{
    bool {true}
    ref {null}
    float {-42.1e7}
    string {"A to Z"}
};dict
{
    value (key = "42") {bool {true}}
    value (key = "A to Z") {int32 {1, 2, 3}}
};
PHP's serialize() & unserialize();N;;b:1;;b:0;;i:685230; i:-685230;;d:685230.15;d d:INF; d:-INF; d:NAN;;s:6:"A to Z";;a:4:{i:0;b:1;i:1;N;i:2;d:-421000000;i:3;s:6:"A to Z";};Associative array: a:2:{i:42;b:1;s:6:"A to Z";a:3:{i:0;i:1;i:1;i:2;i:2;i:3;}} Object: O:8:"stdClass":2:{s:4:"John";d:3.14;s:4:"Jane";d:2.718;}d;
Pickle (Python);;;;;;;;;
