Syntax;Language(s);
"I said ""Hello, world!""";Ada, ALGOL 68, Excel, Fortran, Visual Basic, FreeBASIC, COBOL;
'I said ''Hello, world!''';Fortran, rc, COBOL, SQL, Pascal, Object Pascal, APL, Smalltalk;
