! if;else if;select case;conditional expression;
Ada[1];if condition then <dl><dd>statements</dd></dl> «else <dl><dd>statements»</dd></dl> end if;if condition1 then <dl><dd>statements</dd></dl> elsif condition2 then <dl><dd>statements</dd></dl>... «else <dl><dd>statements»</dd></dl> end if;case expression is<dl><dd>'''when''' value_list<sub>1</sub> '''<nowiki>=></nowiki>''' statements</dd><dd>'''when''' value_list<sub>2</sub> '''=>''' statements</dd></dl>...<dl><dd>«'''when others <nowiki>=></nowiki>''' statements» </dd></dl>end case;(if condition1 then <dl><dd>expression<sub>1</sub></dd></dl> «elsif condition2 then <dl><dd>expression<sub>2</sub>»</dd></dl> ... else <dl><dd>expression<sub>n</sub></dd></dl>) (case expression is <dl><dd>'''when''' value_list<sub>1</sub> '''<nowiki>=></nowiki>''' expression<sub>1</sub></dd><dd>'''when''' value_list<sub>2</sub> '''=>''' expression<sub>2</sub></dd></dl> ... <dl><dd> «'''when others <nowiki>=></nowiki>''' expression<sub>n</sub>» </dd></dl>);
Seed7;case expression of when set1 : statements ... «otherwise: statements» end case;;
Modula-2;if condition then <dl><dd>statements</dd></dl> «else <dl><dd>statements»</dd></dl> end;if condition1 then <dl><dd>statements</dd></dl> elsif condition2 then <dl><dd>statements</dd></dl>... «else <dl><dd>statements»</dd></dl> end;case expression of caseLabelList : statements | ... «else statements» end;;
ALGOL 68 & "brief form";if condition then statements «else statements» fi;if condition then statements elif condition then statements fi;case switch in statements, statements«,... out statements» esac;( condition | valueIfTrue | valueIfFalse );
statements «| statements» );statements |: condition | statements );statements,... «| statements» );
APL;:If condition <dl><dd>instructions</dd></dl> «:Else <dl><dd>instructions»</dd></dl>:EndIf;:If condition <dl><dd>instructions</dd></dl> :ElseIf condition <dl><dd>instructions</dd></dl> ... «:Else <dl><dd>instructions»</dd></dl> :EndIf;:Select expression :Case case1 <dl><dd>instructions</dd></dl> ... «:Else<dl><dd>instructions»</dd></dl>:EndSelect;{condition:valueIfTrue ? valueIfFalse};
C (C99);if (condition) {instructions} «else {instructions}»;if (condition) {instructions} else if (condition) {instructions} ... «else {instructions}»;switch (variable) {<dl><dd>case''' case1''':''' instructions «'''break;'''»<br/>...<br/>«'''default:''' instructions»</dd></dl>};condition ? valueIfTrue : valueIfFalse;
Objective-C;
C++ (STL);
D;
Java;
JavaScript;
PHP;
C#;switch (variable) {<dl><dd>case''' case1''':''' instructions'''; '''«jump statement''';'''»<br/>...<br/>«'''default:''' instructions''';''' «jump statement''';'''»» </dd></dl> };
Windows PowerShell;if (condition) { instructions } elseif (condition) { instructions } ... «else { instructions }»;switch (variable) { case1 { instructions «break;» } ... «default { instructions }»};;
Go;if condition {instructions} «else {instructions}»;if condition {instructions} else if condition {instructions} ... «else {instructions}» or switch {<dl><dd>case''' condition''':''' instructions <br/>...<br/>«'''default:''' instructions»</dd></dl>};switch variable {<dl><dd>case''' case1''':''' instructions <br/>...<br/>«'''default:''' instructions»</dd></dl>};;
Swift;if condition {instructions} «else {instructions}»;if condition {instructions} else if condition {instructions} ... «else {instructions}»;switch variable {<dl><dd>case''' case1''':''' instructions <br/>...<br/>«'''default:''' instructions»</dd></dl>};;
