Classical Latin (spelling);Vulgar Latin (pronunciation);Spanish;Portuguese;
Spelling;Pronunciation;Spelling;Pronunciation;
{{sm|a}};{{IPA|/a/}};a ~ á;{{IPA|/a/}};a ~ á ~ â;{{IPA|/a/}} ~ {{IPA|/?/}}1;
{{sm|?}};
{{sm|e}}, {{sm|ae}};{{IPA|/?/}};ie ~ ié;{{IPA|/je?/}};e ~ é;{{IPA|/?/}};
{{sm|?}}, {{sm|oe}};{{IPA|/e/}};e ~ é;{{IPA|/e?/}};e ~ ê;{{IPA|/e/}};
{{sm|i}};
{{sm|?}};{{IPA|/i/}};i ~ í;{{IPA|/i/}};i ~ í;{{IPA|/i/}};
{{sm|o}};{{IPA|/?/}};ue ~ ué;{{IPA|/we?/}};o ~ ó;{{IPA|/?/}};
{{sm|?}};{{IPA|/o/}};o ~ ó;{{IPA|/o?/}};o ~ ô;{{IPA|/o/}};
{{sm|u}};
{{sm|?}};{{IPA|/u/}};u ~ ú;{{IPA|/u/}};u ~ ú;{{IPA|/u/}};
{{sm|au}};{{IPA|/aw/}};o ~ ó;{{IPA|/o?/}};ou;{{IPA|/ow/}}²;
