;Austria;Belgium;Czech Republic;Denmark;Estonia;Finland;France;Germany;Greece;Hungary;Iceland;Ireland;Italy;Luxembourg;Netherlands;Norway;Poland;Portugal;Romania;Russia & Belarus;Slovakia;Slovenia;Spain;Sweden;Switzerland & Liechtenstein;Turkey;Ukraine;United Kingdom;
Customs;;;;;;;;;;or;NOT USED;NOT USED;;;or;;;;;;;;;or;or;;;NOT USED;
Police;;NOT USED;;;;;or;;;;;NOT USED;;;NOT USED;;;;;;;;;;or;;;;
Toll;;or;;;NOT USED;NOT USED;;or;;;;;;;NOT USED;;;;;;;;or;;NOT USED;;;NOT USED;
Other Control;;NOT USED;;;;;;;;;NOT USED;NOT USED;NOT USED;;;;or;;;;;;;;NOT USED;NOT USED;;NOT USED;
;Austria;Belgium;Czech Republic;Denmark;Estonia;Finland;France;Germany;Greece;Hungary;Iceland;Ireland;Italy;Luxembourg;Netherlands;Norway;Poland;Portugal;Romania;Russia & Belarus;Slovakia;Slovenia;Spain;Sweden;Switzerland & Liechtenstein;Turkey;Ukraine;United Kingdom;
