Company;Software;On-demand scan;On-access scan;Firewall;AntiSpam;Web protection;AntiTheft;Call/SMS Filtering;Backup;Parental Control;Support;License;Price;First release;Country of origin;Notes;
Dr. Web;Dr. Web Mobile Security Suite;{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{Proprietary}};{{some|Trialware}};2015;Russia;;
Kaspersky Lab;Kaspersky Mobile Security;{{No}};{{No}};{{No}};{{No}};{{No}};{{Yes}};{{Yes}};{{No}};{{No}};{{Yes}};{{Proprietary}};{{Nonfree}};2008;Russia;Banned by USG;
McAfee;McAfee Mobile Security;{{Yes}};{{Yes}};{{No}};{{No}};{{Yes}};{{Yes}};{{Yes}};{{Yes}};{{No}};{{Yes}};{{Proprietary}};{{Nonfree}};2011;United States;;
Company;Software;On-demand scan;On-access scan;Firewall;AntiSpam;Web protection;AntiTheft;Call/SMS Filtering;Backup;Parental Control;Support;License;Price;First release;Country of origin;Notes;
