XEP;Description;Status;ejabberd;iChat Server;jabberd14;jabberd2;Metronome;Isode M-Link;MongooseIM;Openfire;Prosody;Tigase;
0232;Software Information;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{Yes}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0233;Use of Domain-Based Service Names in XMPP SASL Negotiation;{{nightly|Draft}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0235;OAuth Over XMPP;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0236;Abuse Reporting;Retracted;{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0237;Roster Versioning;{{incorrect|Obsolete}};{{Yes}}[7];{{unk}};{{unk}};{{Yes}}[18];{{Yes}}[19];{{Yes}}[20];{{Yes}};{{unk}};{{Yes}}[21];{{Yes}}[5];
0238;XMPP Protocol Flows for Inter-Domain Federation;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{Yes}}[18];{{unk}};{{No}};{{unk}};{{unk}};{{unk}};{{unk}};
0241;Encryption of Archived Messages;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0243;XMPP Server Compliance 2009;{{incorrect|Obsolete}};{{Yes}}[7];{{unk}};{{unk}};{{Yes}}[18];{{Yes}};{{Yes}}[20];{{Yes}};{{unk}};{{Yes}}[21];{{unk}};
0248;PubSub Collection Nodes;{{okay|Deferred}};{{Yes}}[7];{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{Partial}}[5];
0252;BOSH Script Syntax;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{Yes}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0253;PubSub Chaining;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{Partial}}[5];
0254;PubSub Queueing;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0255;Location Query;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}};{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0256;Last Activity in Presence;{{nightly|Draft}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{unk}};{{unk}};{{No}}[21];{{unk}};
0257;Client Certificate Management for SASL EXTERNAL;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};Contrib.[21];{{unk}};
0258;Security Labels in XMPP;{{nightly|Draft}};{{unk}};{{unk}};{{unk}};{{unk}};{{unk}};{{Yes}}[20];{{No}};{{unk}};Contrib.[21];{{unk}};
0259;Message Mine-ing;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{No}}[18];{{No}}[19];{{No}};{{No}};{{unk}};{{No}}[21];{{unk}};
0268;Incident Handling;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{unk}};{{Yes}}[19];{{No}};{{No}};{{unk}};Contrib.[46];{{unk}};
0270;XMPP Compliance Suites 2010;{{incorrect|Obsolete}};{{Yes}}[7];{{unk}};{{unk}};{{No}}[18];{{Yes}};{{Yes}}[20];{{Yes}};{{unk}};{{unk}};{{unk}};
0273;Stanza Interception and Filtering Technology (SIFT);{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{unk}};{{Partial}}[19];{{No}};{{No}};{{unk}};Contrib.[21];{{unk}};
0278;Jingle Relay Nodes;{{release-candidate|Experimental}};{{Yes}}[7];{{unk}};{{unk}};{{No}}[18];{{Yes}}[19];{{No}};{{No}};{{unk}};{{unk}};{{unk}};
0279;Server IP Check;{{okay|Deferred}};{{Yes}}[7];{{unk}};{{unk}};{{No}}[47][47];{{Yes}}[19];{{No}};{{Yes}};{{unk}};Contrib.[21][48];{{unk}};
0280;Message Carbons;{{release-candidate|Experimental}};{{Yes}}[7];{{unk}};{{unk}};{{unk}};{{Yes}}[19];{{No}};{{Yes}}[49];{{Yes}}[43];{{Yes}}[50];{{Yes}}[51];
0288;Bidirectional Server-to-Server Connections;{{nightly|Draft}};{{unk}};{{unk}};{{unk}};{{unk}};{{Yes}};{{Yes}}[20];{{No}};{{unk}};{{unk}};{{unk}};
0289;Federated MUC for Constrained Environments;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{unk}};{{No}};{{Yes}}[20];{{No}};{{unk}};{{unk}};{{unk}};
0302;XMPP Compliance Suites 2012;{{incorrect|Obsolete}};{{Yes}}[7];{{unk}};{{unk}};{{unk}};{{Yes}};{{No}};{{Yes}};{{unk}};{{unk}};{{unk}};
0309;Service Directories;{{okay|Deferred}};{{unk}};{{unk}};{{unk}};{{unk}};{{Yes}}[19];{{unk}};{{No}};{{unk}};Contrib.[21];{{unk}};
0313;Message Archive Management;{{release-candidate|Experimental}};{{Yes}}[52];{{unk}};{{unk}};{{unk}};{{Yes}}[19];{{No}};{{Yes}};{{Yes}}[53];{{Yes}}[54];{{unk}};
0321;Remote Roster Management;{{okay|Deferred}};{{Yes}}[41];{{unk}};{{unk}};{{unk}};{{unk}}[19];{{unk}};{{No}};{{unk}};{{unk}}[55];{{unk}};
0357;Push Notifications;{{release-candidate|Experimental}};Contrib;{{unk}};{{No}};{{No}};{{unk}};{{No}};{{No}};{{No}};Contrib.[56];{{unk}};
0363;HTTP File Upload;{{release-candidate|Experimental}};Contrib;{{unk}};{{No}};{{No}};{{unk}};{{No}};{{No}};{{Yes}}/Plugin[57];{{Yes}}[58];{{unk}};
