Client;Fork from;FLOSS;Runs on;Kad;Unicode;Languages supp;Development Status;
Linux;Windows;Mac OS X;
eDonkey2000;;{{no}};{{yes}};{{yes}};{{yes}};{{no}};{{no}};1;Discontinued;
aMule;xMule;{{yes|GPL}};{{yes}};{{yes}}[1];{{yes}};{{yes}};{{yes}};28;{{Active}};
eMule and its Mods;;{{yes|GPL}};{{no}};{{yes}};{{no}};{{yes}};{{yes}};43[2];{{Active}};
eMule Plus;eMule;{{yes|GPL}};{{no}}[3];{{yes}};{{no}};{{no}};{{yes}}[4];31;Abandoned;
MLDonkey;;{{yes|GPL}};{{yes}};{{yes}};{{yes}};{{yes}};{{yes}};3;Discontinued;
Shareaza;;{{yes|GPL}};{{no}}[5];{{yes}};{{no}};{{no}};{{yes}};31;{{Active}};
xMule;lMule;{{yes|GPL}};{{yes}};{{no}};{{no}};{{no}};{{no}};{{dunno}};Abandoned;
